laptop_specs_brand,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_avg_g3d_mark,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute,category,screen_area,screen_ratio
5,16.0,1,16.0,2,1,15.6,90.0,400.0,60.0,4.0,1.65,6,12.0,22490000,35.98,23.6,1.56,2.0,1.0,1.0,0.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
1,16.0,0,16.0,2,1,13.6,144.0,500.0,60.0,4.0,1.24,2,12.0,32990000,30.41,21.5,1.36,0.0,0.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,4208640,1.5571776155717763
12,16.0,0,16.0,2,1,15.6,144.0,250.0,40.0,3.0,1.86,6,12.0,16490000,35.9,25.4,2.17,3.0,0.0,1.0,1.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
8,16.0,1,16.0,2,1,14.0,60.0,400.0,65.0,4.0,1.35,6,36.0,24990000,31.2,22.1,1.49,1.0,0.0,1.0,0.0,0.0,27094,3640,95371,68230,106,34298,18517,316731,1768,18821,3640,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
2,16.0,1,16.0,2,1,14.0,60.0,350.0,75.0,3.0,1.2,6,24.0,26390000,31.24,22.01,1.4,1.0,0.0,1.0,0.0,0.0,22301,3501,72517,53887,90,29005,15271,253186,1541,14647,3501,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
0,16.0,1,16.0,2,1,14.0,120.0,350.0,65.0,3.0,1.32,6,12.0,22990000,31.29,21.79,1.4,2.0,2.0,1.0,0.0,0.0,22301,3501,72517,53887,90,29005,15271,253186,1541,14647,3501,0.0,0.0,0.0,0.0,0.0,0.0,0,5184000,1.6
1,8.0,0,8.0,2,1,13.6,120.0,500.0,35.0,4.0,1.24,2,12.0,25990000,30.41,21.5,1.36,0.0,0.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,4208640,1.5571776155717763
2,16.0,0,16.0,2,1,14.0,60.0,500.0,55.0,3.0,1.5,6,24.0,15990000,31.32,22.76,1.4,2.0,0.0,1.0,0.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,0,2304000,1.6
1,8.0,-1,8.0,2,1,15.3,60.0,500.0,45.0,3.0,1.51,2,12.0,26990000,34.04,23.76,1.53,0.0,0.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,5470080,1.6017316017316017
5,16.0,0,16.0,2,1,14.0,180.0,500.0,55.0,3.0,1.36,6,12.0,13090000,32.4,21.5,1.4,2.0,1.0,1.0,0.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
10,4.0,0,4.0,2,0,14.0,60.0,250.0,37.0,4.0,1.39,5,18.0,3590000,32.9,22.0,1.87,2.0,0.0,1.0,0.0,0.0,2487,1087,10181,5388,6,4210,1445,34421,176,1006,1087,0.0,0.0,0.0,0.0,0.0,0.0,0,1049088,1.7786458333333333
5,16.0,0,16.0,2,1,14.0,120.0,400.0,41.0,3.0,1.36,6,12.0,16490000,32.4,21.5,1.4,2.0,1.0,1.0,0.0,0.0,18610,3064,74843,39275,47,24239,14864,230713,793,14907,3064,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
0,32.0,0,32.0,2,1,15.6,180.0,400.0,50.0,3.0,1.7,6,12.0,17990000,36.1,23.7,1.79,3.0,1.0,0.0,1.0,0.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
12,16.0,0,16.0,2,1,15.6,60.0,350.0,52.4,3.0,1.86,6,24.0,17490000,35.9,25.4,2.17,3.0,1.0,1.0,1.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
2,16.0,0,16.0,2,1,15.6,120.0,600.0,50.0,3.0,1.7,6,24.0,17990000,35.68,22.76,1.56,2.0,1.0,1.0,0.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,0.0,0.0,0.0,0.0,0.0,0.0,0,4665600,1.7777777777777777
0,8.0,0,8.0,2,1,15.6,90.0,250.0,50.0,3.0,1.7,6,12.0,15490000,36.1,23.7,1.79,2.0,1.0,1.0,1.0,0.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
3,16.0,0,16.0,2,1,15.6,60.0,250.0,41.0,3.0,1.9,6,12.0,16490000,35.85,23.49,1.56,2.0,0.0,1.0,1.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
15,16.0,0,16.0,2,1,15.6,120.0,500.0,60.0,3.0,1.7,6,12.0,16490000,36.1,23.7,1.79,2.0,1.0,1.0,1.0,0.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
12,16.0,1,16.0,2,1,15.6,144.0,500.0,53.5,4.0,2.25,6,24.0,27990000,35.9,25.9,2.49,2.0,0.0,1.0,0.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
4,16.0,1,16.0,2,1,15.6,60.0,500.0,54.0,4.0,2.08,6,24.0,23990000,36.0,23.8,1.56,1.0,2.0,1.0,1.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
5,8.0,0,8.0,2,1,14.0,90.0,300.0,41.0,4.0,1.36,6,12.0,9690000,32.4,21.5,1.4,0.0,0.0,0.0,0.0,0.0,9188,2464,31393,15027,20,14472,6566,137872,445,6263,2464,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
3,8.0,0,8.0,2,1,14.0,144.0,250.0,65.0,3.0,1.49,6,12.0,15490000,32.13,22.03,1.95,2.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,16.0,0,16.0,2,1,14.0,60.0,250.0,56.0,4.0,1.2,6,12.0,18490000,32.1,21.08,1.59,2.0,0.0,1.0,0.0,0.0,17004,3290,63161,42932,64,20814,11399,185388,1110,10633,3290,0.0,0.0,0.0,0.0,0.0,0.0,0,3686400,1.7777777777777777
2,8.0,1,8.0,2,1,15.6,120.0,300.0,48.0,4.0,2.3,6,24.0,15990000,35.9,25.6,1.56,3.0,1.0,0.0,1.0,0.0,18408,3170,63980,36382,50,23123,14141,229245,870,15997,3170,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
8,16.0,1,16.0,2,1,14.0,120.0,300.0,60.0,4.0,1.38,6,24.0,18290000,31.35,22.4,1.69,3.0,0.0,1.0,1.0,0.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
3,16.0,0,16.0,2,1,15.6,60.0,250.0,55.0,3.0,1.66,6,12.0,16490000,35.85,23.56,1.7,2.0,0.0,1.0,1.0,1.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
3,8.0,0,8.0,2,1,15.6,90.0,500.0,45.0,3.0,1.9,6,12.0,15490000,35.85,23.56,1.9,2.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2304000,1.6
8,16.0,1,16.0,2,1,14.0,120.0,400.0,57.0,3.0,1.48,6,24.0,20990000,31.2,22.1,1.69,2.0,2.0,1.0,0.0,0.0,22301,3501,72517,53887,90,29005,15271,253186,1541,14647,3501,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
0,16.0,1,16.0,2,1,14.0,60.0,380.0,45.0,3.0,1.27,6,12.0,18490000,31.44,22.19,1.75,6.0,1.0,1.0,0.0,0.0,17450,3322,57620,41863,63,21428,12402,197964,1113,11394,3322,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
6,8.0,0,8.0,2,1,15.6,60.0,250.0,56.0,3.0,1.53,6,12.0,10490000,35.78,22.99,1.69,0.0,0.0,1.0,0.0,0.0,15839,2586,61027,33687,29,23897,12794,221868,629,13670,2586,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
3,8.0,0,8.0,2,1,15.6,90.0,250.0,55.0,3.0,1.9,6,12.0,15490000,35.85,23.56,1.9,2.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2304000,1.6
4,16.0,1,16.0,2,1,15.6,144.0,400.0,54.0,4.0,2.08,6,24.0,21090000,36.0,23.8,1.56,1.0,2.0,1.0,1.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
2,16.0,1,16.0,2,1,15.6,90.0,250.0,90.0,4.0,2.2,6,24.0,26990000,35.4,25.1,1.56,1.0,2.0,0.0,1.0,0.0,23962,3225,87461,49983,56,32387,19230,318531,1010,22303,3225,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
12,16.0,0,16.0,2,1,14.0,60.0,300.0,45.0,3.0,1.4,6,24.0,11990000,31.99,22.3,1.4,1.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
4,16.0,1,16.0,2,1,15.6,180.0,300.0,54.0,4.0,2.08,6,24.0,24390000,36.0,23.8,1.56,1.0,2.0,1.0,1.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
8,16.0,0,16.0,2,1,14.0,144.0,250.0,42.0,4.0,1.38,6,24.0,12790000,32.53,21.65,1.79,1.0,1.0,1.0,0.0,0.0,15839,2586,61027,33687,29,23897,12794,221868,629,13670,2586,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
4,16.0,1,16.0,2,1,15.6,120.0,300.0,54.0,4.0,2.08,6,24.0,24390000,36.0,23.8,1.56,3.0,0.0,1.0,1.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
2,16.0,1,16.0,2,1,16.0,90.0,400.0,48.0,3.0,2.3,6,24.0,19990000,35.9,25.6,1.6,0.0,0.0,0.0,1.0,0.0,23962,3225,87461,49983,56,32387,19230,318531,1010,22303,3225,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
8,16.0,1,16.0,2,1,16.0,120.0,300.0,71.0,3.0,1.7,6,24.0,21690000,35.6,25.35,1.75,2.0,1.0,1.0,1.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
8,16.0,1,16.0,2,1,16.0,60.0,300.0,50.0,3.0,1.89,6,36.0,15990000,35.6,25.1,1.79,2.0,0.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
3,16.0,0,16.0,2,1,14.0,180.0,250.0,41.0,3.0,1.49,6,12.0,16990000,32.13,22.03,1.95,2.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
0,16.0,0,16.0,2,1,15.6,144.0,500.0,50.0,4.0,2.1,6,12.0,15490000,36.23,23.74,1.99,3.0,1.0,1.0,1.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
12,8.0,0,8.0,2,1,14.0,60.0,350.0,39.3,4.0,1.4,6,24.0,9490000,31.99,22.3,1.94,1.0,0.0,1.0,0.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,1,16.0,2,1,14.0,144.0,350.0,75.0,4.0,1.3,6,24.0,22990000,31.05,22.19,1.4,2.0,0.0,1.0,0.0,0.0,22301,3501,72517,53887,90,29005,15271,253186,1541,14647,3501,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
12,32.0,1,32.0,2,1,15.6,120.0,250.0,53.5,4.0,2.25,6,24.0,29390000,35.9,25.9,2.49,2.0,0.0,1.0,1.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
1,16.0,0,16.0,2,1,13.6,120.0,400.0,35.0,3.0,1.2,2,12.0,29890000,30.41,21.5,1.36,0.0,0.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4208640,1.5571776155717763
0,8.0,1,8.0,2,1,16.0,120.0,300.0,45.0,3.0,1.8,6,12.0,12490000,35.76,24.7,1.89,3.0,1.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2304000,1.6
5,16.0,1,16.0,2,1,14.0,144.0,250.0,59.0,4.0,1.39,6,12.0,30790000,31.33,21.89,1.4,2.0,1.0,1.0,0.0,1.0,16781,3445,59322,41990,64,19837,11808,182864,1110,10307,3445,0.0,0.0,0.0,0.0,0.0,0.0,0,5184000,1.6
2,16.0,1,16.0,2,1,16.0,180.0,300.0,75.0,3.0,1.5,6,24.0,26890000,35.36,24.69,1.6,2.0,0.0,1.0,0.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,0.0,0.0,0.0,0.0,0.0,0.0,0,6402000,1.6005
5,16.0,1,16.0,2,1,14.0,60.0,400.0,59.0,3.0,1.39,6,12.0,27790000,31.33,21.89,1.4,2.0,1.0,1.0,0.0,1.0,17450,3322,57620,41863,63,21428,12402,197964,1113,11394,3322,0.0,0.0,0.0,0.0,0.0,0.0,0,5184000,1.6
1,16.0,-1,16.0,2,1,14.2,180.0,300.0,50.0,3.0,1.61,2,12.0,42990000,31.26,22.12,1.42,0.0,0.0,1.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,5939136,1.539714867617108
2,16.0,0,16.0,2,1,15.6,60.0,600.0,65.0,4.0,1.7,3,24.0,22490000,35.68,22.76,1.56,2.0,1.0,1.0,0.0,0.0,28701,3842,100655,72169,108,36868,19788,339431,1809,20041,3842,0.0,0.0,0.0,0.0,0.0,0.0,0,4665600,1.7777777777777777
8,16.0,1,16.0,2,1,14.0,144.0,400.0,57.0,3.0,1.48,6,24.0,24490000,31.2,22.1,1.69,2.0,2.0,1.0,0.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
12,16.0,0,16.0,2,1,15.6,144.0,500.0,52.4,3.0,1.86,6,12.0,18990000,35.9,25.4,2.17,3.0,0.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
12,16.0,1,16.0,2,1,15.6,60.0,350.0,53.5,3.0,2.25,6,24.0,26990000,35.9,25.9,2.49,1.0,1.0,1.0,1.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
1,36.0,-1,36.0,2,1,16.2,180.0,300.0,50.0,4.0,2.14,2,12.0,89990000,35.57,24.81,1.62,0.0,0.0,0.0,0.0,0.0,38539,4614,83652,86257,547,56242,23307,498083,5687,26489,4614,0.0,0.0,0.0,0.0,0.0,0.0,1,7720704,1.5470008952551477
8,16.0,1,16.0,2,1,16.0,90.0,350.0,80.0,3.0,2.3,6,24.0,40590000,35.97,26.05,2.19,2.0,2.0,1.0,1.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
5,16.0,1,16.0,2,1,14.0,120.0,400.0,59.0,4.0,1.39,6,12.0,31490000,31.33,21.89,1.4,2.0,1.0,1.0,0.0,1.0,16781,3445,59322,41990,64,19837,11808,182864,1110,10307,3445,0.0,0.0,0.0,0.0,0.0,0.0,0,5184000,1.6
2,16.0,1,16.0,2,1,15.6,144.0,500.0,90.0,4.0,2.2,3,24.0,23990000,35.4,25.1,1.56,2.0,1.0,0.0,1.0,0.0,23931,3350,88291,49326,61,31240,18962,302686,1118,20701,3350,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
4,16.0,1,16.0,2,1,16.0,60.0,350.0,54.0,3.0,2.3,3,24.0,27690000,36.0,23.8,1.6,1.0,2.0,1.0,1.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2397600,2.0555555555555554
8,32.0,1,32.0,2,1,14.0,120.0,400.0,57.0,4.0,1.48,6,24.0,26990000,31.2,22.1,1.69,2.0,2.0,1.0,0.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
8,16.0,0,16.0,2,1,16.0,90.0,500.0,71.0,4.0,1.7,6,24.0,17390000,35.6,25.35,1.75,4.0,0.0,1.0,1.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,1,4096000,1.6
4,16.0,0,16.0,2,1,15.6,144.0,300.0,54.0,4.0,1.9,6,24.0,23390000,36.0,23.8,2.27,3.0,0.0,1.0,0.0,0.0,21074,3464,73157,53328,59,28524,15110,259447,1040,15329,3464,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
2,32.0,1,32.0,2,1,14.0,90.0,400.0,75.0,3.0,1.2,6,24.0,31490000,31.24,22.01,1.4,1.0,0.0,0.0,0.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
2,16.0,1,16.0,2,1,15.6,120.0,300.0,90.0,3.0,2.2,6,24.0,27990000,35.4,25.1,1.56,2.0,1.0,0.0,1.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
8,16.0,0,16.0,2,1,15.6,60.0,300.0,47.0,3.0,1.62,6,24.0,11390000,35.93,23.5,1.79,2.0,1.0,1.0,0.0,0.0,15746,2973,58354,31816,47,19380,11980,188083,683,12493,2973,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,16.0,2,1,13.3,180.0,400.0,48.0,3.0,1.0,3,12.0,18990000,29.76,20.9,1.33,0.0,0.0,1.0,0.0,0.0,21160,3278,81539,43879,59,26832,16234,255666,1014,16671,3278,0.0,0.0,0.0,0.0,0.0,0.0,0,2304000,1.6
8,16.0,1,16.0,2,1,15.6,144.0,300.0,60.0,4.0,2.38,6,24.0,29290000,35.99,25.87,2.39,3.0,1.0,1.0,1.0,0.0,31424,3815,105161,77290,103,41975,22302,396717,1754,23899,3815,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
2,16.0,1,16.0,2,1,15.6,180.0,500.0,90.0,4.0,2.2,6,24.0,30990000,35.97,23.25,1.56,2.0,1.0,0.0,1.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
6,8.0,0,8.0,2,1,14.0,60.0,300.0,56.0,4.0,1.39,6,12.0,9490000,31.45,22.78,1.59,0.0,0.0,1.0,0.0,0.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,24.0,1,24.0,2,1,15.6,120.0,300.0,60.0,3.0,2.38,6,24.0,29290000,35.99,25.87,2.39,3.0,1.0,1.0,1.0,0.0,23962,3225,87461,49983,56,32387,19230,318531,1010,22303,3225,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
12,16.0,1,16.0,2,1,15.6,90.0,250.0,53.5,3.0,2.25,6,24.0,28490000,35.9,25.9,2.49,2.0,0.0,1.0,1.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
1,24.0,0,24.0,2,1,13.6,180.0,500.0,60.0,3.0,1.24,2,12.0,37990000,30.41,21.5,1.36,0.0,0.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,0,4208640,1.5571776155717763
8,32.0,1,32.0,2,1,16.0,60.0,500.0,80.0,4.0,2.55,6,24.0,44990000,36.34,26.04,2.25,4.0,2.0,1.0,1.0,0.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
5,16.0,0,16.0,2,1,14.0,144.0,400.0,51.0,3.0,1.38,6,12.0,25490000,32.19,21.39,1.4,2.0,2.0,1.0,1.0,1.0,19051,3524,69754,47328,80,22839,12738,207665,1306,11780,3524,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
8,16.0,0,16.0,2,1,14.0,60.0,300.0,60.0,3.0,1.59,6,24.0,22990000,32.4,22.0,1.89,2.0,0.0,1.0,1.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,-1,8.0,2,1,14.0,60.0,400.0,35.0,3.0,1.36,6,12.0,9690000,32.4,21.5,1.4,0.0,0.0,1.0,0.0,0.0,9188,2464,31393,15027,20,14472,6566,137872,445,6263,2464,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
1,8.0,0,8.0,2,1,13.6,60.0,500.0,48.0,4.0,1.24,2,12.0,26990000,30.41,21.5,1.36,0.0,0.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4208640,1.5571776155717763
2,32.0,1,32.0,2,1,15.6,60.0,350.0,90.0,3.0,2.2,6,24.0,27990000,35.4,25.1,1.56,2.0,1.0,0.0,1.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2304000,1.6
5,8.0,-1,8.0,2,1,15.6,60.0,400.0,48.0,3.0,1.69,6,12.0,16490000,36.02,23.4,1.56,3.0,0.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
4,16.0,0,16.0,2,1,15.6,144.0,300.0,54.0,3.0,1.9,6,24.0,20390000,36.0,23.8,22.7,3.0,0.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
2,16.0,1,16.0,2,1,14.0,90.0,400.0,75.0,4.0,1.3,6,24.0,23990000,31.05,22.19,1.4,2.0,0.0,1.0,0.0,0.0,22301,3501,72517,53887,90,29005,15271,253186,1541,14647,3501,0.0,0.0,0.0,0.0,0.0,0.0,0,5184000,1.6
8,16.0,1,16.0,2,1,15.6,180.0,300.0,60.0,3.0,2.38,6,24.0,31990000,35.99,25.87,2.39,3.0,1.0,1.0,1.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
16,8.0,0,8.0,2,1,14.0,60.0,400.0,35.0,4.0,1.8,6,12.0,13490000,35.8,23.9,1.4,0.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
12,16.0,1,16.0,2,1,15.6,180.0,350.0,53.5,4.0,1.98,6,24.0,28490000,35.94,25.03,2.29,1.0,1.0,1.0,1.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
1,8.0,0,8.0,2,1,15.3,90.0,500.0,35.0,4.0,1.51,2,12.0,34990000,34.04,23.76,1.53,0.0,0.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,5368320,1.5450643776824033
0,8.0,0,8.0,2,1,15.6,60.0,250.0,36.0,4.0,1.7,6,12.0,10990000,36.04,23.93,1.97,1.0,1.0,1.0,1.0,0.0,10090,2907,35756,20845,40,12797,5647,109483,608,7477,2907,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
0,16.0,1,16.0,2,1,15.6,144.0,250.0,57.0,3.0,2.1,6,12.0,24490000,36.23,23.99,2.69,3.0,1.0,1.0,1.0,0.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
